time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-04T11:45:14.960Z,19.2189999,-155.4003296,32.58,2.63,ml,53,148,0.0186,0.14,hv,hv71498537,2020-05-04T11:56:35.022Z,"8km E of Pahala, Hawaii",earthquake,0.45,0.61,3.54,42,automatic,hv,hv
2020-05-04T11:11:57.000Z,33.5781667,-116.815,5.13,0.34,ml,15,122,0.04522,0.12,ci,ci38478882,2020-05-04T11:15:40.736Z,"13km W of Anza, CA",earthquake,0.35,0.65,0.158,10,automatic,ci,ci
2020-05-04T11:11:55.170Z,19.1595001,-155.4871674,33.84,2.02,md,30,161,0.08911,0.12,hv,hv71498512,2020-05-04T11:15:16.780Z,"5km S of Pahala, Hawaii",earthquake,0.68,0.93,0.05,6,automatic,hv,hv
2020-05-04T11:06:38.970Z,36.0691667,-117.881,5.08,0.83,ml,6,195,0.05275,0.09,ci,ci38478866,2020-05-04T11:10:13.697Z,"7km ENE of Coso Junction, CA",earthquake,0.54,1.32,0.177,7,automatic,ci,ci
2020-05-04T10:57:10.510Z,34.1608333,-117.406,10.04,1.39,ml,48,30,0.03633,0.18,ci,ci38478858,2020-05-04T11:08:13.700Z,"6km W of Muscoy, CA",earthquake,0.2,0.44,0.204,27,automatic,ci,ci
2020-05-04T10:51:25.494Z,63.1957,-150.6652,129.2,1.9,ml,,,,0.36,ak,ak0205qwfpb1,2020-05-04T11:01:28.495Z,"88km WSW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-05-04T10:26:13.500Z,38.8116684,-122.8249969,2.02,0.56,md,7,98,0.0043,0.02,nc,nc73380065,2020-05-04T11:46:03.769Z,"7km WNW of The Geysers, CA",earthquake,0.45,1.07,,1,automatic,nc,nc
2020-05-04T10:24:42.770Z,19.1919994,-155.4728394,34.66,1.85,md,30,146,0.06128,0.13,hv,hv71498472,2020-05-04T10:27:53.570Z,"1km SSE of Pahala, Hawaii",earthquake,0.49,0.77,0.21,6,automatic,hv,hv
2020-05-04T10:24:05.904Z,59.7536,-153.4874,118.1,1.9,ml,,,,0.32,ak,ak0205qw9vd7,2020-05-04T10:36:41.857Z,"80km E of Old Iliamna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-04T10:21:58.830Z,33.4843333,-116.4355,11.42,0.56,ml,13,77,0.1081,0.2,ci,ci38478842,2020-05-04T10:25:44.304Z,"23km SSW of La Quinta, CA",earthquake,0.39,1.12,0.099,11,automatic,ci,ci
2020-05-04T10:09:09.220Z,19.265667,-155.4011688,27.89,1.79,md,29,88,0.02823,0.16,hv,hv71498467,2020-05-04T10:12:19.490Z,"10km NE of Pahala, Hawaii",earthquake,0.61,1.62,0.2,3,automatic,hv,hv
2020-05-04T10:07:06.020Z,36.6355019,-121.2701645,7.99,1.83,md,18,78,0.04343,0.19,nc,nc73380060,2020-05-04T11:19:02.594Z,"16km NW of Pinnacles, CA",earthquake,0.59,1.25,0.3,18,automatic,nc,nc
2020-05-04T10:05:29.870Z,19.2236671,-155.392334,32.13,2.15,md,29,165,0.0146,0.11,hv,hv71498462,2020-05-04T10:08:38.550Z,"9km ENE of Pahala, Hawaii",earthquake,0.74,1.16,0.28,3,automatic,hv,hv
2020-05-04T10:03:54.869Z,67.1783,-146.349,9.6,1.7,ml,,,,0.49,ak,ak0205qw5ha0,2020-05-04T10:16:34.780Z,"83km NW of Fort Yukon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-04T09:56:27.014Z,62.3507,-149.6535,45,1.4,ml,,,,0.65,ak,ak0205qvvcct,2020-05-04T10:01:21.238Z,"23km NNE of Y, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-05-04T09:55:43.810Z,33.752,-115.899,6.28,1.36,ml,27,164,0.07782,0.23,ci,ci38478834,2020-05-04T09:59:28.149Z,"25km N of North Shore, CA",earthquake,0.55,1.58,0.144,26,automatic,ci,ci
2020-05-04T09:55:38.011Z,53.3801,157.6644,173.11,4.4,mb,,55,0.268,0.62,us,us700099qg,2020-05-04T10:26:43.040Z,"52km WNW of Yelizovo, Russia",earthquake,13,8,0.044,146,reviewed,us,us
2020-05-04T09:53:46.480Z,34.3861667,-118.372,5.57,0.87,ml,13,134,0.07312,0.25,ci,ci38478826,2020-05-04T09:57:23.304Z,"13km N of Lake View Terrace, CA",earthquake,0.72,2.8,0.217,15,automatic,ci,ci
2020-05-04T09:47:24.880Z,35.7111667,-117.5641667,3.34,1.43,ml,19,87,0.1078,0.16,ci,ci38478818,2020-05-04T09:51:05.478Z,"14km NE of Ridgecrest, CA",earthquake,0.27,1.03,0.162,22,automatic,ci,ci
2020-05-04T09:46:28.610Z,33.5056667,-116.7761667,9.54,0.48,ml,18,66,0.06785,0.23,ci,ci38478810,2020-05-04T09:50:10.100Z,"11km NE of Aguanga, CA",earthquake,0.43,1.13,0.098,12,automatic,ci,ci
2020-05-04T09:45:59.820Z,33.4221667,-116.6076667,9.2,0.45,ml,17,111,0.07249,0.12,ci,ci38478802,2020-05-04T09:49:35.097Z,"16km N of Warner Springs, CA",earthquake,0.28,0.68,0.223,8,automatic,ci,ci
2020-05-04T09:32:24.270Z,33.8888333,-116.6021667,23.01,0.91,ml,18,169,0.1968,0.37,ci,ci38478794,2020-05-04T09:36:05.003Z,"5km WSW of Garnet, CA",earthquake,1.22,3.4,0.112,25,automatic,ci,ci
2020-05-04T09:27:28.460Z,35.691,-117.5651667,1.42,1.64,ml,21,87,0.1272,0.18,ci,ci38478786,2020-05-04T09:37:49.710Z,"13km NE of Ridgecrest, CA",earthquake,0.29,0.62,0.106,27,automatic,ci,ci
2020-05-04T09:19:02.220Z,19.2043343,-155.4674988,35.07,2.15,md,42,103,0.04893,0.1,hv,hv71498412,2020-05-04T09:22:15.230Z,"1km E of Pahala, Hawaii",earthquake,0.52,0.72,0.22,22,automatic,hv,hv
2020-05-04T09:16:03.879Z,62.6839,-149.391,73.5,1.2,ml,,,,0.82,ak,ak0205qvmpx9,2020-05-04T09:25:53.571Z,"54km NE of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-05-04T09:13:51.880Z,38.0516663,-118.7506638,2.63,1.85,md,17,179,0.278,0.05,nc,nc73380045,2020-05-04T10:37:02.345Z,"29km SE of Bodie, CA",earthquake,0.96,9.12,0.13,15,automatic,nc,nc
2020-05-04T08:47:25.690Z,60.3621,-151.8284,64.1,1.3,ml,,,,0.48,ak,ak0205qv7z7h,2020-05-04T08:58:57.426Z,"28km W of Cohoe, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-05-04T08:44:02.146Z,61.0364,-149.9326,30.3,1.2,ml,,,,0.36,ak,ak0205qv7a8m,2020-05-04T08:48:43.469Z,"20km S of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-05-04T08:41:46.510Z,33.5045,-116.7808333,2.24,0.24,ml,11,79,0.0181,0.17,ci,ci38478770,2020-05-04T08:45:26.627Z,"10km NE of Aguanga, CA",earthquake,0.31,0.4,0.179,5,automatic,ci,ci
2020-05-04T08:41:24.756Z,59.9136,-153.1329,111,1.6,ml,,,,0.33,ak,ak0205qv6ou3,2020-05-04T08:47:02.647Z,"67km SSW of Redoubt Volcano, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-05-04T08:34:55.238Z,63.0836,-149.9486,74.5,1.9,ml,,,,0.69,ak,ak0205qv594q,2020-05-04T08:44:51.578Z,"60km SW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-05-04T08:29:02.319Z,36.03283333,-97.25116667,5,1.55,ml,90,32,0.3734267209,0.25,ok,ok2020itfe,2020-05-04T12:37:02.426Z,"9km N of Langston, Oklahoma",earthquake,,0.8,0.15,35,reviewed,ok,ok
2020-05-04T08:26:04.340Z,33.702,-116.7856667,15.63,1.12,ml,11,136,0.1095,0.23,ci,ci38478762,2020-05-04T08:29:52.227Z,"8km SW of Idyllwild, CA",earthquake,1.96,2.38,0.205,7,automatic,ci,ci
2020-05-04T08:24:10.340Z,40.338501,-124.3756638,7.38,2.26,md,7,219,0.05604,0.11,nc,nc73380035,2020-05-04T09:58:02.070Z,"8km W of Petrolia, CA",earthquake,1.5,0.76,0.2,6,automatic,nc,nc
2020-05-04T08:22:38.170Z,38.0755,-118.6717,6,1.2,ml,10,167.41,0.229,0.1,nn,nn00724364,2020-05-04T09:15:01.726Z,"50km S of Hawthorne, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-05-04T08:13:20.580Z,40.3395004,-124.3736649,5.29,2.56,md,9,216,0.05627,0.19,nc,nc73380030,2020-05-04T10:00:06.086Z,"8km WNW of Petrolia, CA",earthquake,1.86,0.88,0.25,7,automatic,nc,nc
2020-05-04T08:12:56.580Z,32.8406667,-116.153,11.94,1.05,ml,19,86,0.06768,0.2,ci,ci38478754,2020-05-04T08:16:31.467Z,"19km NW of Ocotillo, CA",earthquake,0.37,0.83,0.299,11,automatic,ci,ci
2020-05-04T08:01:56.690Z,33.4838333,-116.7968333,7.47,1.27,ml,51,23,0.02861,0.2,ci,ci38478738,2020-05-04T08:12:27.980Z,"8km NE of Aguanga, CA",earthquake,0.19,0.71,0.121,26,automatic,ci,ci
2020-05-04T07:53:46.580Z,33.5018333,-116.7745,3.4,0.25,ml,22,47,0.02402,0.25,ci,ci38478730,2020-05-04T07:57:33.332Z,"11km NE of Aguanga, CA",earthquake,0.42,0.8,0.12,6,automatic,ci,ci
2020-05-04T07:51:24.995Z,-17.0119,-72.5575,78.31,4.6,mb,,144,2.507,0.78,us,us700099nv,2020-05-04T12:41:37.125Z,"46km SSE of Camana, Peru",earthquake,8.7,8.9,0.07,60,reviewed,us,us
2020-05-04T07:47:38.320Z,38.1972,-118.7415,7,1.1,ml,9,138.01,0.207,0.08,nn,nn00724363,2020-05-04T07:51:02.650Z,"37km SSW of Hawthorne, Nevada",earthquake,,10.6,,,automatic,nn,nn
2020-05-04T07:47:23.100Z,32.703,-115.7226667,7.91,1.6,ml,26,85,0.05361,0.3,ci,ci38478722,2020-05-04T07:51:08.288Z,"18km WSW of El Centro, CA",earthquake,0.55,0.96,0.215,27,automatic,ci,ci
2020-05-04T07:45:18.670Z,38.8334999,-122.8193359,1.45,0.56,md,11,82,0.01242,0.01,nc,nc73380020,2020-05-04T09:45:34.996Z,"8km NW of The Geysers, CA",earthquake,0.33,0.66,,1,automatic,nc,nc
2020-05-04T07:43:16.760Z,33.5043333,-116.5065,8.64,0.84,ml,37,70,0.05684,0.16,ci,ci38478714,2020-05-04T07:47:04.962Z,"16km ESE of Anza, CA",earthquake,0.21,0.44,0.14,24,automatic,ci,ci
2020-05-04T07:39:22.755Z,60.5816,-147.5517,24,2.2,ml,,,,0.91,ak,ak0205quktko,2020-05-04T07:44:58.083Z,"65km ESE of Whittier, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-05-04T07:36:24.660Z,33.4983333,-116.7835,2.86,0.69,ml,34,33,0.01985,0.17,ci,ci38478706,2020-05-04T07:40:01.218Z,"10km NE of Aguanga, CA",earthquake,0.21,0.59,0.119,22,automatic,ci,ci
2020-05-04T07:31:10.989Z,61.5817,-149.7278,29.9,1.4,ml,,,,0.53,ak,ak0205quj2zy,2020-05-04T07:41:35.927Z,"7km SE of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-05-04T07:29:28.340Z,33.3266667,-116.98,4.99,0.56,ml,13,135,0.2385,0.26,ci,ci38478698,2020-05-04T07:33:04.172Z,"10km ESE of Pala, CA",earthquake,1.12,11.05,0.136,7,automatic,ci,ci
2020-05-04T07:27:14.660Z,38.0853348,-118.7354965,2.77,1.94,md,18,232,0.246,0.09,nc,nc73380015,2020-05-04T09:17:03.815Z,"28km ESE of Bodie, CA",earthquake,1.01,10.74,0.19,16,automatic,nc,nc
2020-05-04T07:19:22.324Z,66.2734,-157.205,2,1.8,ml,,,,0.58,ak,ak0205qugjbd,2020-05-04T07:30:32.314Z,"72km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-04T07:08:30.320Z,19.3691673,-155.504837,8.17,1.77,md,39,36,0.05836,0.22,hv,hv71498287,2020-05-04T07:11:37.650Z,"18km N of Pahala, Hawaii",earthquake,0.4,0.95,0.16,17,automatic,hv,hv
2020-05-04T07:02:32.870Z,19.2213326,-155.4173279,32.38,2,md,41,152,0.02469,0.11,hv,hv71498282,2020-05-04T07:05:41.430Z,"6km ENE of Pahala, Hawaii",earthquake,0.57,0.73,0.16,12,automatic,hv,hv
2020-05-04T06:57:08.730Z,35.6818333,-117.4475,11.87,0.95,ml,11,176,0.09588,0.2,ci,ci38478690,2020-05-04T07:00:54.965Z,"10km SSW of Searles Valley, CA",earthquake,0.87,1.55,0.111,9,automatic,ci,ci
2020-05-04T06:51:04.430Z,35.9081667,-117.6946667,4.75,0.76,ml,7,93,0.05352,0.08,ci,ci38478682,2020-05-04T06:54:37.930Z,"19km E of Little Lake, CA",earthquake,0.2,0.58,0.091,7,automatic,ci,ci
2020-05-04T06:46:53.065Z,61.6029,-151.1839,10.8,1.2,ml,,,,0.61,ak,ak0205qu0ydb,2020-05-04T06:51:42.832Z,"62km WSW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-04T06:43:08.492Z,63.3809,-145.7493,0,1.3,ml,,,,0.93,ak,ak0205qu07nv,2020-05-04T06:48:21.252Z,"60km SSW of Deltana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-04T06:14:42.530Z,33.5038333,-116.5048333,9.36,0.74,ml,27,90,0.05782,0.15,ci,ci38478666,2020-05-04T06:18:18.091Z,"17km ESE of Anza, CA",earthquake,0.24,0.5,0.098,22,automatic,ci,ci
2020-05-04T06:14:21.820Z,19.4039993,-155.284668,0.47,1.74,md,12,111,0.01349,0.1,hv,hv71498247,2020-05-04T06:17:17.890Z,"5km WSW of Volcano, Hawaii",earthquake,0.19,0.33,0.06,8,automatic,hv,hv
2020-05-04T06:08:13.590Z,39.0763321,-122.9301682,5.15,2.45,md,21,59,0.09746,0.1,nc,nc73380010,2020-05-04T12:09:31.134Z,"2km WSW of North Lakeport, CA",earthquake,0.28,1.36,0.15,21,automatic,nc,nc
2020-05-04T06:07:56.810Z,35.919,-117.7056667,5.78,0.3,ml,6,109,0.05334,0.05,ci,ci38478650,2020-05-04T06:11:30.097Z,"18km E of Little Lake, CA",earthquake,0.3,0.99,0.038,4,automatic,ci,ci
2020-05-04T06:06:44.990Z,39.078167,-122.9301682,5.07,1.43,md,11,101,0.09651,0.09,nc,nc73380005,2020-05-04T08:40:03.559Z,"2km WSW of North Lakeport, CA",earthquake,0.62,2.67,0.09,6,automatic,nc,nc
2020-05-04T05:57:06.090Z,33.2308333,-116.7318333,11.15,0.54,ml,21,51,0.02314,0.19,ci,ci38478642,2020-05-04T06:00:56.161Z,"3km ESE of Lake Henshaw, CA",earthquake,0.34,0.79,0.147,9,automatic,ci,ci
2020-05-04T05:55:18.830Z,32.713,-115.7876667,2.41,1.13,ml,11,95,0.06588,0.16,ci,ci38478634,2020-05-04T05:58:55.039Z,"19km E of Ocotillo, CA",earthquake,0.34,0.71,0.266,11,automatic,ci,ci
2020-05-04T05:35:07.664Z,18.8823,-67.6159,35,2.6,ml,,206,0.631,0.45,us,us700099m3,2020-05-04T08:24:43.269Z,"69km NW of San Antonio, Puerto Rico",earthquake,2.6,2,0.067,29,reviewed,us,us
2020-05-04T05:31:54.320Z,59.4204,-155.8104,6,1.3,ml,,,,0.8,ak,ak0205qtcb54,2020-05-04T05:35:57.148Z,"62km SW of Old Iliamna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-04T05:23:15.040Z,38.3064995,-122.6281662,5.48,1.89,md,20,56,0.05781,0.07,nc,nc73380000,2020-05-04T08:13:02.386Z,"3km ENE of Penngrove, CA",earthquake,0.22,0.68,0.15,20,automatic,nc,nc
2020-05-04T05:22:05.490Z,60.7776,-147.5648,14.4,1.8,ml,,,,0.57,ak,ak0205qtaa0q,2020-05-04T05:26:14.702Z,"60km E of Whittier, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-04T05:18:00.570Z,33.5971667,-116.8071667,5.56,0.14,ml,16,80,0.04714,0.16,ci,ci38478626,2020-05-04T05:21:43.847Z,"13km WNW of Anza, CA",earthquake,0.38,0.78,0.12,6,automatic,ci,ci
2020-05-04T05:10:45.597Z,66.3298,-157.0682,3.5,1.6,ml,,,,1.46,ak,ak0205qt7sfh,2020-05-04T05:17:21.992Z,"64km S of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-05-04T04:52:54.090Z,32.7083333,-115.7208333,8.45,1.73,ml,27,77,0.05137,0.27,ci,ci38478618,2020-05-04T05:03:44.430Z,"18km WSW of El Centro, CA",earthquake,0.57,0.9,0.256,28,automatic,ci,ci
2020-05-04T04:51:51.210Z,36.6398315,-121.2521667,6.49,1.96,md,19,137,0.058,0.05,nc,nc73379995,2020-05-04T07:46:02.223Z,"16km NW of Pinnacles, CA",earthquake,0.36,0.82,0.28,21,automatic,nc,nc
2020-05-04T04:43:39.754Z,61.6259,-149.8828,33,1.9,ml,,,,0.53,ak,ak0205qstf0d,2020-05-04T04:53:24.087Z,"3km W of Houston, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-04T04:42:07.860Z,38.0343323,-118.7836685,2.53,1.85,md,12,194,0.3086,0.03,nc,nc73379990,2020-05-04T07:29:02.576Z,"28km SE of Bodie, CA",earthquake,0.82,8.62,0.3,5,automatic,nc,nc
2020-05-04T04:37:47.266Z,61.8605,-151.074,64.4,1.8,ml,,,,0.44,ak,ak0205qss5ak,2020-05-04T04:51:42.557Z,"56km WNW of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-04T04:36:06.110Z,38.8154984,-122.8113327,3.11,0.55,md,8,105,0.007946,0.03,nc,nc73379985,2020-05-04T06:57:03.886Z,"6km NW of The Geysers, CA",earthquake,0.71,1.56,,1,automatic,nc,nc
2020-05-04T04:28:23.201Z,62.017,-151.087,56.1,1.8,ml,,,,0.58,ak,ak0205qsq5zj,2020-05-04T04:33:22.781Z,"61km WSW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-05-04T04:25:41.130Z,38.8088341,-122.828331,2.09,0.32,md,11,65,0.0006626,0.03,nc,nc73379980,2020-05-04T06:30:02.703Z,"7km WNW of The Geysers, CA",earthquake,0.31,0.72,0.24,2,automatic,nc,nc
2020-05-04T04:24:42.584Z,-6.307,-76.2703,48.84,4.2,mb,,136,3.81,0.99,us,us700099l6,2020-05-04T05:48:36.382Z,"31km ENE of Lamas, Peru",earthquake,9.1,11.6,0.137,15,reviewed,us,us
2020-05-04T04:12:36.290Z,64.7254,-148.5403,18.5,0.6,ml,,,,0.66,ak,ak0205qsmrlx,2020-05-04T04:15:58.252Z,"28km WSW of Ester, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-04T04:08:20.940Z,33.4803333,-116.8045,6.41,1.01,ml,44,31,0.03214,0.2,ci,ci38478610,2020-05-04T04:12:06.113Z,"7km NE of Aguanga, CA",earthquake,0.2,0.58,0.154,26,automatic,ci,ci
2020-05-04T04:00:50.081Z,60.0487,-151.5203,89.3,1.6,ml,,,,0.71,ak,ak0205qsk80g,2020-05-04T04:04:15.460Z,"34km NNE of Anchor Point, Alaska",earthquake,,2.1,,,automatic,ak,ak
2020-05-04T03:55:09.533Z,61.6396,-149.871,33.1,2.1,ml,,,,0.47,ak,ak0205qsahns,2020-05-04T04:01:34.302Z,"2km WNW of Houston, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-04T03:48:55.990Z,35.6956667,-117.5205,6.25,0.67,ml,12,158,0.1352,0.15,ci,ci38478602,2020-05-04T03:52:30.113Z,"13km SW of Searles Valley, CA",earthquake,0.66,2,0.223,5,automatic,ci,ci
2020-05-04T03:34:31.970Z,35.5061667,-118.3891667,3.31,1.38,ml,23,76,0.1709,0.22,ci,ci38478594,2020-05-04T03:38:08.893Z,"13km SE of Bodfish, CA",earthquake,0.33,1.23,0.148,21,automatic,ci,ci
2020-05-04T03:32:36.120Z,36.4981651,-89.5550003,7.13,2.2,md,19,63,0.07598,0.08,nm,nm60290157,2020-05-04T03:55:35.901Z,"10km SSW of New Madrid, Missouri",earthquake,0.24,0.89,0.57,11,reviewed,nm,nm
2020-05-04T03:31:48.130Z,38.814167,-122.8056641,1.81,0.55,md,9,86,0.009837,0.02,nc,nc73379970,2020-05-04T06:02:03.532Z,"6km NW of The Geysers, CA",earthquake,0.4,0.57,,1,automatic,nc,nc
2020-05-04T03:17:13.850Z,63.2852,-149.9991,34.7,1,ml,,,,1.11,ak,ak0205qs2cs4,2020-05-04T03:24:45.786Z,"53km WSW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-05-04T03:12:24.531Z,44.2145,-115.0946,10,3,ml,,70,0.266,0.61,us,us700099ks,2020-05-04T03:28:54.040Z,"73km NE of Idaho City, Idaho",earthquake,1.8,2,0.045,64,reviewed,us,us
2020-05-04T03:11:23.500Z,35.6708333,-117.422,0.1,1.48,ml,17,76,0.2032,0.16,ci,ci38478586,2020-05-04T03:15:16.402Z,"11km S of Searles Valley, CA",earthquake,0.42,31.61,0.166,19,automatic,ci,ci
2020-05-04T03:03:10.780Z,31.0795,141.8965,10,5.2,mww,,93,2.691,1.11,us,us700099km,2020-05-04T03:22:22.040Z,"297km SE of Hachijo-jima, Japan",earthquake,7.4,1.9,0.098,10,reviewed,us,us
2020-05-04T02:54:00.240Z,38.7949982,-122.7298355,2.21,0.76,md,13,76,0.02401,0.02,nc,nc73379965,2020-05-04T05:35:03.369Z,"3km NE of The Geysers, CA",earthquake,0.31,0.86,0.17,4,automatic,nc,nc
2020-05-04T02:47:07.819Z,64.6654,-148.6731,14.8,1.9,ml,,,,1.02,ak,ak0205qrnc6w,2020-05-04T03:00:49.883Z,"23km ENE of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-05-04T02:36:38.365Z,40.7323,-112.0638,10.45,1.9,ml,,48,0.09,0.58,us,us700099kc,2020-05-04T07:59:27.540Z,"4km NE of Magna, Utah",earthquake,1.1,4.8,0.071,26,reviewed,us,us
2020-05-04T02:36:27.028Z,61.8785,-149.2925,20.2,0.8,ml,,,,0.22,ak,ak0205qrl0tc,2020-05-04T02:40:14.375Z,"15km N of Fishhook, Alaska",earthquake,,1.7,,,automatic,ak,ak
2020-05-04T02:30:44.721Z,60.9327,-146.9791,20.3,1.9,ml,,,,0.77,ak,ak0205qrjrtl,2020-05-04T02:35:32.744Z,"40km WSW of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-04T02:28:12.166Z,60.3792,-152.0788,83.6,0.8,ml,,,,0.18,ak,ak0205qrj9xc,2020-05-04T02:31:41.094Z,"38km ESE of Redoubt Volcano, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-05-04T02:26:58.147Z,-20.5177,-69.2663,91.64,4.6,mwr,,52,0.389,1.18,us,us700099k4,2020-05-04T03:23:44.337Z,"97km ESE of Iquique, Chile",earthquake,3.1,5,0.058,29,reviewed,us,us
2020-05-04T02:25:25.712Z,40.3253,-76.0277,5,1.4,ml,,77,0.056,0.51,us,us700099ki,2020-05-04T03:08:20.040Z,"1km W of Sinking Spring, Pennsylvania",earthquake,1,1.7,0.181,4,reviewed,us,us
2020-05-04T02:07:11.140Z,19.211834,-155.4196625,30.63,1.78,md,28,156,0.03302,0.13,hv,hv71498047,2020-05-04T02:10:24.160Z,"6km E of Pahala, Hawaii",earthquake,0.82,1.12,0.14,5,automatic,hv,hv
2020-05-04T02:02:23.230Z,17.9251,-66.7271,7,3.25,md,22,193,0.1601,0.14,pr,pr2020125001,2020-05-04T10:04:56.270Z,"8km S of Tallaboa, Puerto Rico",earthquake,0.51,0.27,0.19,18,reviewed,pr,pr
2020-05-04T01:56:03.180Z,38.8078346,-122.7695007,2.45,0.56,md,10,133,0.01028,0.03,nc,nc73379940,2020-05-04T04:13:09.819Z,"4km NNW of The Geysers, CA",earthquake,0.5,1.1,,1,automatic,nc,nc
2020-05-04T01:43:15.467Z,58.4373,-136.979,6.74,2.5,ml,,180,0.619,0.8,us,us700099jv,2020-05-04T02:13:12.040Z,"72km W of Gustavus, Alaska",earthquake,3.5,2.6,0.051,50,reviewed,us,us
2020-05-04T01:38:50.270Z,47.762,-122.839333333333,15.92,1.35,ml,8,116,0.07019,0.13,uw,uw61619816,2020-05-04T02:50:14.390Z,"13km N of Seabeck, Washington",earthquake,0.7,0.58,0.0331941887208896,2,reviewed,uw,uw
2020-05-04T01:38:41.990Z,37.341835,-118.7419968,14.98,1.95,md,17,96,0.1429,0.03,nc,nc73379930,2020-05-04T03:19:03.494Z,"15km WSW of Round Valley, CA",earthquake,0.48,1.62,0.26,10,automatic,nc,nc
